"uuid","lat","lon","depth","time","name","provider"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.462608","-110.373677","5.5","2019-04-17T23:55:54","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.462632","-110.373653","5.5","2019-04-17T23:55:56","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.462657","-110.37363","5.5","2019-04-17T23:55:58","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.462682","-110.373605","5.7","2019-04-17T23:56:00","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.462718","-110.373572","5.5","2019-04-17T23:56:02","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.462743","-110.373548","5.7","2019-04-17T23:56:04","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.462768","-110.373527","5.7","2019-04-17T23:56:07","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.462793","-110.373503","5.7","2019-04-17T23:56:09","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46282","-110.37348","5.7","2019-04-17T23:56:11","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.462845","-110.373457","5.8","2019-04-17T23:56:13","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.462883","-110.373423","5.9","2019-04-17T23:56:15","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.462908","-110.3734","6.0","2019-04-17T23:56:17","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.462935","-110.373377","6.2","2019-04-17T23:56:19","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.462962","-110.373355","6.3","2019-04-17T23:56:22","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.462987","-110.373332","6.6","2019-04-17T23:56:24","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463027","-110.3733","7.2","2019-04-17T23:56:26","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463052","-110.373278","7.6","2019-04-17T23:56:28","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463078","-110.373258","8.1","2019-04-17T23:56:31","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463103","-110.373237","8.4","2019-04-17T23:56:33","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463128","-110.373215","8.5","2019-04-17T23:56:35","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463153","-110.373195","8.7","2019-04-17T23:56:37","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463188","-110.373165","8.9","2019-04-17T23:56:39","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46321","-110.373145","9.0","2019-04-17T23:56:41","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463232","-110.373128","9.1","2019-04-17T23:56:44","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463252","-110.37311","9.1","2019-04-17T23:56:46","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463272","-110.373092","9.2","2019-04-17T23:56:48","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463293","-110.373073","9.3","2019-04-17T23:56:50","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463323","-110.373045","9.3","2019-04-17T23:56:52","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463343","-110.373027","9.3","2019-04-17T23:56:54","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463362","-110.37301","9.3","2019-04-17T23:56:57","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46338","-110.372992","9.3","2019-04-17T23:56:59","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463397","-110.372975","9.3","2019-04-17T23:57:01","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463422","-110.37295","9.3","2019-04-17T23:57:03","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463438","-110.372937","9.3","2019-04-17T23:57:05","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463455","-110.372922","9.3","2019-04-17T23:57:08","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46347","-110.372907","9.3","2019-04-17T23:57:09","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463485","-110.37289","9.3","2019-04-17T23:57:12","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.4635","-110.372875","9.3","2019-04-17T23:57:14","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463525","-110.372855","9.3","2019-04-17T23:57:16","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463542","-110.372842","9.3","2019-04-17T23:57:18","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463558","-110.372828","9.3","2019-04-17T23:57:21","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463573","-110.372815","9.3","2019-04-17T23:57:23","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46359","-110.372802","9.3","2019-04-17T23:57:25","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463605","-110.37279","9.3","2019-04-17T23:57:27","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463628","-110.372775","9.3","2019-04-17T23:57:29","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463643","-110.372765","9.2","2019-04-17T23:57:32","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46366","-110.372752","9.1","2019-04-17T23:57:34","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463677","-110.37274","9.3","2019-04-17T23:57:36","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463693","-110.372728","9.1","2019-04-17T23:57:38","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463718","-110.372713","9.2","2019-04-17T23:57:40","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463737","-110.372702","9.1","2019-04-17T23:57:42","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463722","-110.372756","9.1","2019-04-17T23:57:45","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463772","-110.372678","9.1","2019-04-17T23:57:47","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46379","-110.372667","9.1","2019-04-17T23:57:49","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463785","-110.372711","9.1","2019-04-17T23:57:52","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463837","-110.372645","9.1","2019-04-17T23:57:53","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463858","-110.372638","9.1","2019-04-17T23:57:55","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463882","-110.372632","9.1","2019-04-17T23:57:58","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463905","-110.372627","9.1","2019-04-17T23:57:59","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463928","-110.372622","9.1","2019-04-17T23:58:02","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.463952","-110.372617","9.0","2019-04-17T23:58:04","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46399","-110.372613","9.0","2019-04-17T23:58:06","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464017","-110.37261","9.0","2019-04-17T23:58:09","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464043","-110.372607","9.0","2019-04-17T23:58:11","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464068","-110.372603","9.0","2019-04-17T23:58:13","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464093","-110.372598","8.8","2019-04-17T23:58:15","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46413","-110.372595","8.8","2019-04-17T23:58:17","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464121","-110.372626","8.8","2019-04-17T23:58:20","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464178","-110.372592","8.8","2019-04-17T23:58:22","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.4642","-110.372588","8.8","2019-04-17T23:58:24","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464223","-110.372585","8.7","2019-04-17T23:58:26","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464245","-110.372582","8.7","2019-04-17T23:58:28","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464243","-110.372595","8.7","2019-04-17T23:58:31","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464264","-110.37259","8.7","2019-04-17T23:58:33","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464286","-110.372587","8.7","2019-04-17T23:58:35","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464308","-110.372585","8.7","2019-04-17T23:58:37","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46433","-110.372586","8.7","2019-04-17T23:58:39","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464388","-110.372578","8.7","2019-04-17T23:58:41","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464422","-110.37258","8.5","2019-04-17T23:58:43","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464447","-110.372582","8.5","2019-04-17T23:58:46","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46447","-110.372585","8.5","2019-04-17T23:58:48","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464493","-110.372587","8.5","2019-04-17T23:58:50","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464518","-110.37259","8.4","2019-04-17T23:58:52","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464557","-110.372597","8.4","2019-04-17T23:58:54","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464582","-110.3726","8.4","2019-04-17T23:58:56","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46457","-110.372607","8.4","2019-04-17T23:58:59","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464596","-110.372612","8.3","2019-04-17T23:59:01","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464653","-110.372618","8.2","2019-04-17T23:59:03","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464646","-110.372622","8.2","2019-04-17T23:59:05","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464671","-110.372629","8.1","2019-04-17T23:59:08","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464708","-110.372641","8.1","2019-04-17T23:59:10","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46476","-110.37266","8.1","2019-04-17T23:59:12","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464758","-110.37266","7.9","2019-04-17T23:59:14","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464782","-110.372672","7.9","2019-04-17T23:59:16","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464819","-110.372691","7.8","2019-04-17T23:59:19","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464843","-110.372704","7.7","2019-04-17T23:59:21","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464867","-110.372717","7.6","2019-04-17T23:59:23","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464892","-110.37273","7.5","2019-04-17T23:59:25","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464895","-110.372715","7.3","2019-04-17T23:59:27","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464928","-110.372728","7.2","2019-04-17T23:59:29","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464977","-110.37275","6.9","2019-04-17T23:59:31","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46501","-110.37278","6.7","2019-04-17T23:59:34","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465037","-110.372789","6.4","2019-04-17T23:59:36","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465064","-110.372799","6.3","2019-04-17T23:59:38","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465105","-110.37281","6.1","2019-04-17T23:59:41","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465133","-110.372818","5.8","2019-04-17T23:59:43","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465162","-110.372825","5.6","2019-04-17T23:59:45","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46519","-110.372832","5.4","2019-04-17T23:59:47","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465158","-110.37278","5.2","2019-04-17T23:59:49","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465244","-110.372853","5.1","2019-04-17T23:59:51","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465271","-110.372861","5.1","2019-04-17T23:59:53","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465311","-110.372866","5.1","2019-04-17T23:59:56","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465275","-110.372775","5.1","2019-04-17T23:59:58","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465298","-110.372762","5.1","2019-04-17T23:59:59","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465317","-110.372747","5.2","2019-04-18T00:00:02","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465333","-110.372728","5.3","2019-04-18T00:00:04","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465348","-110.3727","5.3","2019-04-18T00:00:06","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465353","-110.372682","5.6","2019-04-18T00:00:08","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465355","-110.372667","5.7","2019-04-18T00:00:11","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465416","-110.37274","5.8","2019-04-18T00:00:13","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465348","-110.372643","5.9","2019-04-18T00:00:15","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465338","-110.372635","6.1","2019-04-18T00:00:17","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465328","-110.37263","6.3","2019-04-18T00:00:19","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465317","-110.372627","6.4","2019-04-18T00:00:22","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465305","-110.372623","6.5","2019-04-18T00:00:24","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465295","-110.37262","6.6","2019-04-18T00:00:26","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465285","-110.372618","6.7","2019-04-18T00:00:28","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465272","-110.372617","6.8","2019-04-18T00:00:30","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465306","-110.372592","7.3","2019-04-18T00:02:32","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465294","-110.37257","7.5","2019-04-18T00:04:34","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465146","-110.372473","7.7","2019-04-18T00:06:34","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465128","-110.372642","7.5","2019-04-18T00:08:29","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465118","-110.372643","7.5","2019-04-18T00:08:31","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465102","-110.37265","7.5","2019-04-18T00:08:33","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46509","-110.372652","7.5","2019-04-18T00:08:35","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46508","-110.372655","7.6","2019-04-18T00:08:38","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46507","-110.372657","7.6","2019-04-18T00:08:39","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46506","-110.37266","7.6","2019-04-18T00:08:42","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465047","-110.372665","7.6","2019-04-18T00:08:44","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464895","-110.372752","7.7","2019-04-18T00:10:45","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464903","-110.372693","7.9","2019-04-18T00:11:57","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464885","-110.372702","7.9","2019-04-18T00:12:00","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464877","-110.372705","7.9","2019-04-18T00:12:03","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464868","-110.37271","8.0","2019-04-18T00:12:04","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46486","-110.372717","8.0","2019-04-18T00:12:07","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464738","-110.372793","7.8","2019-04-18T00:13:09","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.464951","-110.372742","7.5","2019-04-18T00:15:10","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465129","-110.372777","6.1","2019-04-18T00:16:48","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465136","-110.372784","6.0","2019-04-18T00:16:50","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465148","-110.372798","5.9","2019-04-18T00:16:53","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465157","-110.372809","5.7","2019-04-18T00:16:55","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465166","-110.37282","5.5","2019-04-18T00:16:57","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465174","-110.372834","5.4","2019-04-18T00:16:59","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465185","-110.372848","5.2","2019-04-18T00:17:01","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465197","-110.372863","5.1","2019-04-18T00:17:03","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465213","-110.372874","5.1","2019-04-18T00:17:06","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465239","-110.372889","5.1","2019-04-18T00:17:08","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465259","-110.372894","5.0","2019-04-18T00:17:10","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465279","-110.372895","5.0","2019-04-18T00:17:12","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465296","-110.372891","5.0","2019-04-18T00:17:14","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46532","-110.372883","5.1","2019-04-18T00:17:17","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465332","-110.372875","5.1","2019-04-18T00:17:19","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465345","-110.372866","5.2","2019-04-18T00:17:21","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465356","-110.372856","5.3","2019-04-18T00:17:23","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465364","-110.372844","5.4","2019-04-18T00:17:25","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465368","-110.37283","5.4","2019-04-18T00:17:27","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46537","-110.372816","5.6","2019-04-18T00:17:29","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465377","-110.372762","5.7","2019-04-18T00:17:31","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465366","-110.37278","5.8","2019-04-18T00:17:34","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465361","-110.372764","6.0","2019-04-18T00:17:36","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465356","-110.372749","6.1","2019-04-18T00:17:38","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46535","-110.372733","6.3","2019-04-18T00:17:40","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465344","-110.372715","6.5","2019-04-18T00:17:42","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465338","-110.372697","6.6","2019-04-18T00:17:44","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465327","-110.372672","6.8","2019-04-18T00:17:47","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465316","-110.372656","7.0","2019-04-18T00:17:49","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465304","-110.37264","7.2","2019-04-18T00:17:51","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465295","-110.372622","7.3","2019-04-18T00:17:53","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465281","-110.372593","7.4","2019-04-18T00:17:56","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465269","-110.372575","7.5","2019-04-18T00:17:58","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465263","-110.372566","7.6","2019-04-18T00:18:00","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465243","-110.37254","7.6","2019-04-18T00:18:02","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465229","-110.372523","7.7","2019-04-18T00:18:04","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465206","-110.372495","7.8","2019-04-18T00:18:07","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465198","-110.372486","7.8","2019-04-18T00:18:08","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465183","-110.372467","7.8","2019-04-18T00:18:10","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465161","-110.372437","7.9","2019-04-18T00:18:13","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46515","-110.372414","7.9","2019-04-18T00:18:15","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465143","-110.372391","7.9","2019-04-18T00:18:17","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465137","-110.372367","7.9","2019-04-18T00:18:19","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465134","-110.372344","7.9","2019-04-18T00:18:22","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465133","-110.372308","7.9","2019-04-18T00:18:24","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465133","-110.372297","7.9","2019-04-18T00:18:25","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465133","-110.372262","8.0","2019-04-18T00:18:28","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465135","-110.372239","7.9","2019-04-18T00:18:30","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465141","-110.372217","7.9","2019-04-18T00:18:32","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465149","-110.372199","8.0","2019-04-18T00:18:34","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46516","-110.372184","7.9","2019-04-18T00:18:36","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465171","-110.372169","8.0","2019-04-18T00:18:39","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465187","-110.372148","7.9","2019-04-18T00:18:41","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465197","-110.372131","7.9","2019-04-18T00:18:43","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465208","-110.372115","7.9","2019-04-18T00:18:45","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.46522","-110.372099","7.9","2019-04-18T00:18:47","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465235","-110.372083","7.9","2019-04-18T00:18:50","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.465263","-110.372063","7.8","2019-04-18T00:18:52","Tenacity","Rose Point"
